Region,Country,State,City,Month,Day,Year,AvgTemperature
Africa,Egypt,,Cairo,6,21,1996,79.3
Africa,Egypt,,Cairo,6,22,1996,80.1
Africa,Egypt,,Cairo,6,23,1996,79.3
Africa,Egypt,,Cairo,6,24,1996,82.9
Africa,Egypt,,Cairo,6,25,1996,83.2
Africa,Egypt,,Cairo,6,26,1996,89.2
Africa,Egypt,,Cairo,6,27,1996,87.5
Africa,Egypt,,Cairo,6,28,1996,85.1
Africa,Egypt,,Cairo,6,29,1996,78.3
Africa,Egypt,,Cairo,6,30,1996,77.5
Africa,Egypt,,Cairo,7,1,1996,76.1
Africa,Egypt,,Cairo,7,2,1996,78.4
Africa,Egypt,,Cairo,7,3,1996,81.0
Africa,Egypt,,Cairo,7,4,1996,84.5
Africa,Egypt,,Cairo,7,5,1996,86.0
Africa,Egypt,,Cairo,7,6,1996,85.0
Africa,Egypt,,Cairo,7,7,1996,84.0
Africa,Egypt,,Cairo,7,8,1996,86.0
Africa,Egypt,,Cairo,7,9,1996,85.9
Africa,Egypt,,Cairo,7,10,1996,86.3
Africa,Egypt,,Cairo,7,11,1996,81.4
Africa,Egypt,,Cairo,7,12,1996,79.7
Africa,Egypt,,Cairo,7,13,1996,77.5
Africa,Egypt,,Cairo,7,14,1996,79.0
Africa,Egypt,,Cairo,7,15,1996,77.9
Africa,Egypt,,Cairo,7,16,1996,79.8
Africa,Egypt,,Cairo,7,17,1996,81.5
Africa,Egypt,,Cairo,7,18,1996,81.8
Africa,Egypt,,Cairo,7,19,1996,82.3
Africa,Egypt,,Cairo,7,20,1996,81.6
Africa,Egypt,,Cairo,7,21,1996,81.0
Africa,Egypt,,Cairo,7,22,1996,79.0
Africa,Egypt,,Cairo,7,23,1996,76.8
Africa,Egypt,,Cairo,7,24,1996,77.0
Africa,Egypt,,Cairo,7,25,1996,80.1
Africa,Egypt,,Cairo,7,26,1996,82.9
Africa,Egypt,,Cairo,7,27,1996,83.8
Africa,Egypt,,Cairo,7,28,1996,82.4
Africa,Egypt,,Cairo,7,29,1996,84.3
Africa,Egypt,,Cairo,7,30,1996,82.7
Africa,Egypt,,Cairo,7,31,1996,85.6
Africa,Egypt,,Cairo,8,1,1996,86.7
Africa,Egypt,,Cairo,8,2,1996,88.0
Africa,Egypt,,Cairo,8,3,1996,81.8
Africa,Egypt,,Cairo,8,4,1996,82.1
Africa,Egypt,,Cairo,8,5,1996,83.0
Africa,Egypt,,Cairo,8,6,1996,82.0
Africa,Egypt,,Cairo,8,7,1996,82.9
Africa,Egypt,,Cairo,8,8,1996,82.4
Africa,Egypt,,Cairo,8,9,1996,85.8
Africa,Egypt,,Cairo,8,10,1996,83.6
Africa,Egypt,,Cairo,8,11,1996,82.4
Africa,Egypt,,Cairo,8,12,1996,81.0
Africa,Egypt,,Cairo,8,13,1996,80.4
Africa,Egypt,,Cairo,8,14,1996,78.8
Africa,Egypt,,Cairo,8,15,1996,81.2
Africa,Egypt,,Cairo,8,16,1996,82.1
Africa,Egypt,,Cairo,8,17,1996,84.0
Africa,Egypt,,Cairo,8,18,1996,81.4
Africa,Egypt,,Cairo,8,19,1996,82.1
Africa,Egypt,,Cairo,8,20,1996,84.2
Africa,Egypt,,Cairo,8,21,1996,82.3
Africa,Egypt,,Cairo,8,22,1996,78.7
Africa,Egypt,,Cairo,8,23,1996,81.1
Africa,Egypt,,Cairo,8,24,1996,82.8
Africa,Egypt,,Cairo,8,25,1996,81.4
Africa,Egypt,,Cairo,8,26,1996,77.8
Africa,Egypt,,Cairo,8,27,1996,78.9
Africa,Egypt,,Cairo,8,28,1996,81.1
Africa,Egypt,,Cairo,8,29,1996,82.5
Africa,Egypt,,Cairo,8,30,1996,82.8
Africa,Egypt,,Cairo,8,31,1996,81.2
Africa,Egypt,,Cairo,9,1,1996,81.2
Africa,Egypt,,Cairo,9,2,1996,80.4
Africa,Egypt,,Cairo,9,3,1996,81.5
Africa,Egypt,,Cairo,9,4,1996,80.8
Africa,Egypt,,Cairo,9,5,1996,90.6
Africa,Egypt,,Cairo,9,6,1996,90.7
Africa,Egypt,,Cairo,9,7,1996,80.8
Africa,Egypt,,Cairo,9,8,1996,86.2
Africa,Egypt,,Cairo,9,9,1996,80.4
Africa,Egypt,,Cairo,9,10,1996,77.3
Africa,Egypt,,Cairo,9,11,1996,76.8
Africa,Egypt,,Cairo,9,12,1996,74.9
Africa,Egypt,,Cairo,9,13,1996,81.3
Africa,Egypt,,Cairo,9,14,1996,80.3
Africa,Egypt,,Cairo,9,15,1996,85.5
Africa,Egypt,,Cairo,9,16,1996,76.8
Africa,Egypt,,Cairo,9,17,1996,77.0
Africa,Egypt,,Cairo,9,18,1996,80.8
Africa,Egypt,,Cairo,9,19,1996,85.3
Africa,Egypt,,Cairo,9,20,1996,94.4
Africa,Egypt,,Cairo,9,21,1996,85.4
Africa,Egypt,,Cairo,9,22,1996,78.0
Africa,Egypt,,Cairo,9,23,1996,79.5
Africa,Egypt,,Cairo,9,24,1996,84.6
Africa,Egypt,,Cairo,9,25,1996,79.9
Africa,Egypt,,Cairo,9,26,1996,77.7
Africa,Egypt,,Cairo,9,27,1996,79.4
Africa,Egypt,,Cairo,9,28,1996,77.9
Africa,Egypt,,Cairo,9,29,1996,78.5
Africa,Egypt,,Cairo,9,30,1996,77.3
Africa,Egypt,,Cairo,10,1,1996,79.3
Africa,Egypt,,Cairo,10,2,1996,78.6
Africa,Egypt,,Cairo,10,3,1996,77.1
Africa,Egypt,,Cairo,10,4,1996,76.5
Africa,Egypt,,Cairo,10,5,1996,76.7
Africa,Egypt,,Cairo,10,6,1996,74.8
Africa,Egypt,,Cairo,10,7,1996,76.5
Africa,Egypt,,Cairo,10,8,1996,74.1
Africa,Egypt,,Cairo,10,9,1996,77.1
Africa,Egypt,,Cairo,10,10,1996,82.7
Africa,Egypt,,Cairo,10,11,1996,77.9
Africa,Egypt,,Cairo,10,12,1996,74.1
Africa,Egypt,,Cairo,10,13,1996,73.1
Africa,Egypt,,Cairo,10,14,1996,71.9
Africa,Egypt,,Cairo,10,15,1996,69.7
Africa,Egypt,,Cairo,10,16,1996,68.5
Africa,Egypt,,Cairo,10,17,1996,74.7
Africa,Egypt,,Cairo,10,18,1996,80.3
Africa,Egypt,,Cairo,10,19,1996,75.3
Africa,Egypt,,Cairo,10,20,1996,75.3
Africa,Egypt,,Cairo,10,21,1996,74.7
Africa,Egypt,,Cairo,10,22,1996,71.3
Africa,Egypt,,Cairo,10,23,1996,72.0
Africa,Egypt,,Cairo,10,24,1996,73.1
Africa,Egypt,,Cairo,10,25,1996,71.2
Africa,Egypt,,Cairo,10,26,1996,68.6
Africa,Egypt,,Cairo,10,27,1996,66.4
Africa,Egypt,,Cairo,10,28,1996,67.6
Africa,Egypt,,Cairo,10,29,1996,64.6
Africa,Egypt,,Cairo,10,30,1996,65.0
Africa,Egypt,,Cairo,10,31,1996,65.5
Africa,Egypt,,Cairo,11,1,1996,67.5
Africa,Egypt,,Cairo,11,2,1996,68.2
Africa,Egypt,,Cairo,11,3,1996,69.5
Africa,Egypt,,Cairo,11,4,1996,68.4
Africa,Egypt,,Cairo,11,5,1996,66.1
Africa,Egypt,,Cairo,11,6,1996,66.2
Africa,Egypt,,Cairo,11,7,1996,65.4
Africa,Egypt,,Cairo,11,8,1996,68.4
Africa,Egypt,,Cairo,11,9,1996,68.4
Africa,Egypt,,Cairo,11,10,1996,70.7
Africa,Egypt,,Cairo,11,11,1996,70.5
Africa,Egypt,,Cairo,11,12,1996,65.8
Africa,Egypt,,Cairo,11,13,1996,68.3
Africa,Egypt,,Cairo,11,14,1996,68.1
Africa,Egypt,,Cairo,11,15,1996,68.7
Africa,Egypt,,Cairo,11,16,1996,69.2
Africa,Egypt,,Cairo,11,17,1996,71.4
Africa,Egypt,,Cairo,11,18,1996,70.3
Africa,Egypt,,Cairo,11,19,1996,70.2
Africa,Egypt,,Cairo,11,20,1996,66.3
Africa,Egypt,,Cairo,11,21,1996,66.9
Africa,Egypt,,Cairo,11,22,1996,65.9
Africa,Egypt,,Cairo,11,23,1996,66.1
Africa,Egypt,,Cairo,11,24,1996,65.9
Africa,Egypt,,Cairo,11,25,1996,66.3
Africa,Egypt,,Cairo,11,26,1996,66.4
Africa,Egypt,,Cairo,11,27,1996,65.1
Africa,Egypt,,Cairo,11,28,1996,65.7
Africa,Egypt,,Cairo,11,29,1996,65.5
Africa,Egypt,,Cairo,11,30,1996,63.4
Africa,Egypt,,Cairo,12,1,1996,62.8
Africa,Egypt,,Cairo,12,2,1996,60.3
Africa,Egypt,,Cairo,12,3,1996,63.5
Africa,Egypt,,Cairo,12,4,1996,61.2
Africa,Egypt,,Cairo,12,5,1996,62.0
Africa,Egypt,,Cairo,12,6,1996,64.7
Africa,Egypt,,Cairo,12,7,1996,61.2
Africa,Egypt,,Cairo,12,8,1996,59.4
Africa,Egypt,,Cairo,12,9,1996,60.8
Africa,Egypt,,Cairo,12,10,1996,58.4
Africa,Egypt,,Cairo,12,11,1996,58.1
Africa,Egypt,,Cairo,12,12,1996,59.3
Africa,Egypt,,Cairo,12,13,1996,61.8
Africa,Egypt,,Cairo,12,14,1996,60.6
Africa,Egypt,,Cairo,12,15,1996,58.8
Africa,Egypt,,Cairo,12,16,1996,59.0
Africa,Egypt,,Cairo,12,17,1996,60.2
Africa,Egypt,,Cairo,12,18,1996,57.7
Africa,Egypt,,Cairo,12,19,1996,58.3
Africa,Egypt,,Cairo,12,20,1996,62.0
Africa,Egypt,,Cairo,12,21,1996,60.6
Africa,Egypt,,Cairo,12,22,1996,59.4
Africa,Egypt,,Cairo,12,23,1996,60.9
Africa,Egypt,,Cairo,12,24,1996,58.7
Africa,Egypt,,Cairo,12,25,1996,60.3
Africa,Egypt,,Cairo,12,26,1996,65.1
Africa,Egypt,,Cairo,12,27,1996,66.9
Africa,Egypt,,Cairo,12,28,1996,61.4
Africa,Egypt,,Cairo,12,29,1996,57.4
Africa,Egypt,,Cairo,12,30,1996,56.5
Africa,Egypt,,Cairo,12,31,1996,57.2
Africa,Egypt,,Cairo,1,1,1997,58.5
Africa,Egypt,,Cairo,1,2,1997,59.9
Africa,Egypt,,Cairo,1,3,1997,61.0
Africa,Egypt,,Cairo,1,4,1997,58.8
Africa,Egypt,,Cairo,1,5,1997,55.6
Africa,Egypt,,Cairo,1,6,1997,61.4
Africa,Egypt,,Cairo,1,7,1997,66.6
Africa,Egypt,,Cairo,1,8,1997,70.5
Africa,Egypt,,Cairo,1,9,1997,63.4
Africa,Egypt,,Cairo,1,10,1997,60.6
Africa,Egypt,,Cairo,1,11,1997,64.4
Africa,Egypt,,Cairo,1,12,1997,66.2
Africa,Egypt,,Cairo,1,13,1997,61.3
Africa,Egypt,,Cairo,1,14,1997,56.2
Africa,Egypt,,Cairo,1,15,1997,58.3
Africa,Egypt,,Cairo,1,16,1997,56.7
Africa,Egypt,,Cairo,1,17,1997,58.4
Africa,Egypt,,Cairo,1,18,1997,57.9
Africa,Egypt,,Cairo,1,19,1997,56.3
Africa,Egypt,,Cairo,1,20,1997,54.9
Africa,Egypt,,Cairo,1,21,1997,56.3
Africa,Egypt,,Cairo,1,22,1997,57.2
Africa,Egypt,,Cairo,1,23,1997,53.8
Africa,Egypt,,Cairo,1,24,1997,56.4
Africa,Egypt,,Cairo,1,25,1997,56.8
Africa,Egypt,,Cairo,1,26,1997,56.4
Africa,Egypt,,Cairo,1,27,1997,56.4
Africa,Egypt,,Cairo,1,28,1997,55.4
Africa,Egypt,,Cairo,1,29,1997,55.8
Africa,Egypt,,Cairo,1,30,1997,53.4
Africa,Egypt,,Cairo,1,31,1997,58.4
Africa,Egypt,,Cairo,2,1,1997,56.2
Africa,Egypt,,Cairo,2,2,1997,56.3
Africa,Egypt,,Cairo,2,3,1997,54.5
Africa,Egypt,,Cairo,2,4,1997,50.2
Africa,Egypt,,Cairo,2,5,1997,51.0
Africa,Egypt,,Cairo,2,6,1997,50.0
Africa,Egypt,,Cairo,2,7,1997,52.6
Africa,Egypt,,Cairo,2,8,1997,52.8
Africa,Egypt,,Cairo,2,9,1997,56.4
Africa,Egypt,,Cairo,2,10,1997,55.2
Africa,Egypt,,Cairo,2,11,1997,56.2
Africa,Egypt,,Cairo,2,12,1997,54.5
Africa,Egypt,,Cairo,2,13,1997,56.6
Africa,Egypt,,Cairo,2,14,1997,58.5
Africa,Egypt,,Cairo,2,15,1997,63.6
Africa,Egypt,,Cairo,2,16,1997,62.9
Africa,Egypt,,Cairo,2,17,1997,61.8
Africa,Egypt,,Cairo,2,18,1997,63.1
Africa,Egypt,,Cairo,2,19,1997,61.3
Africa,Egypt,,Cairo,2,20,1997,59.1
Africa,Egypt,,Cairo,2,21,1997,54.8
Africa,Egypt,,Cairo,2,22,1997,52.8
Africa,Egypt,,Cairo,2,23,1997,57.1
Africa,Egypt,,Cairo,2,24,1997,56.5
Africa,Egypt,,Cairo,2,25,1997,53.0
Africa,Egypt,,Cairo,2,26,1997,56.2
Africa,Egypt,,Cairo,2,27,1997,57.4
Africa,Egypt,,Cairo,2,28,1997,66.9
Africa,Egypt,,Cairo,3,1,1997,62.9
Africa,Egypt,,Cairo,3,2,1997,57.6
Africa,Egypt,,Cairo,3,3,1997,57.0
Africa,Egypt,,Cairo,3,4,1997,57.6
Africa,Egypt,,Cairo,3,5,1997,59.4
Africa,Egypt,,Cairo,3,6,1997,60.6
Africa,Egypt,,Cairo,3,7,1997,57.0
Africa,Egypt,,Cairo,3,8,1997,54.8
Africa,Egypt,,Cairo,3,9,1997,57.3
Africa,Egypt,,Cairo,3,10,1997,61.4
Africa,Egypt,,Cairo,3,11,1997,59.3
Africa,Egypt,,Cairo,3,12,1997,63.3
Africa,Egypt,,Cairo,3,13,1997,61.6
Africa,Egypt,,Cairo,3,14,1997,60.5
Africa,Egypt,,Cairo,3,15,1997,59.6
Africa,Egypt,,Cairo,3,16,1997,58.0
Africa,Egypt,,Cairo,3,17,1997,60.2
Africa,Egypt,,Cairo,3,18,1997,61.4
Africa,Egypt,,Cairo,3,19,1997,62.1
Africa,Egypt,,Cairo,3,20,1997,64.4
Africa,Egypt,,Cairo,3,21,1997,71.2
Africa,Egypt,,Cairo,3,22,1997,60.2
Africa,Egypt,,Cairo,3,23,1997,57.9
Africa,Egypt,,Cairo,3,24,1997,57.1
Africa,Egypt,,Cairo,3,25,1997,55.7
Africa,Egypt,,Cairo,3,26,1997,61.4
Africa,Egypt,,Cairo,3,27,1997,60.0
Africa,Egypt,,Cairo,3,28,1997,61.2
Africa,Egypt,,Cairo,3,29,1997,61.2
Africa,Egypt,,Cairo,3,30,1997,64.9
Africa,Egypt,,Cairo,3,31,1997,71.4
Africa,Egypt,,Cairo,4,1,1997,65.7
Africa,Egypt,,Cairo,4,2,1997,64.9
Africa,Egypt,,Cairo,4,3,1997,66.0
Africa,Egypt,,Cairo,4,4,1997,65.2
Africa,Egypt,,Cairo,4,5,1997,66.3
Africa,Egypt,,Cairo,4,6,1997,62.7
Africa,Egypt,,Cairo,4,7,1997,63.2
Africa,Egypt,,Cairo,4,8,1997,62.9
Africa,Egypt,,Cairo,4,9,1997,56.6
Africa,Egypt,,Cairo,4,10,1997,53.5
Africa,Egypt,,Cairo,4,11,1997,56.1
Africa,Egypt,,Cairo,4,12,1997,60.7
Africa,Egypt,,Cairo,4,13,1997,72.8
Africa,Egypt,,Cairo,4,14,1997,66.1
Africa,Egypt,,Cairo,4,15,1997,61.7
Africa,Egypt,,Cairo,4,16,1997,61.6
Africa,Egypt,,Cairo,4,17,1997,63.8
Africa,Egypt,,Cairo,4,18,1997,71.1
Africa,Egypt,,Cairo,4,19,1997,72.6
Africa,Egypt,,Cairo,4,20,1997,75.5
Africa,Egypt,,Cairo,4,21,1997,75.2
Africa,Egypt,,Cairo,4,22,1997,84.7
Africa,Egypt,,Cairo,4,23,1997,88.7
Africa,Egypt,,Cairo,4,24,1997,73.2
Africa,Egypt,,Cairo,4,25,1997,67.1
Africa,Egypt,,Cairo,4,26,1997,64.2
Africa,Egypt,,Cairo,4,27,1997,64.5
Africa,Egypt,,Cairo,4,28,1997,65.1
Africa,Egypt,,Cairo,4,29,1997,67.1
Africa,Egypt,,Cairo,4,30,1997,74.0
Africa,Egypt,,Cairo,5,1,1997,78.2
Africa,Egypt,,Cairo,5,2,1997,81.8
Africa,Egypt,,Cairo,5,3,1997,67.5
Africa,Egypt,,Cairo,5,4,1997,67.1
Africa,Egypt,,Cairo,5,5,1997,68.9
Africa,Egypt,,Cairo,5,6,1997,69.4
Africa,Egypt,,Cairo,5,7,1997,69.7
Africa,Egypt,,Cairo,5,8,1997,75.0
Africa,Egypt,,Cairo,5,9,1997,78.3
Africa,Egypt,,Cairo,5,10,1997,76.9
Africa,Egypt,,Cairo,5,11,1997,73.5
Africa,Egypt,,Cairo,5,12,1997,74.7
Africa,Egypt,,Cairo,5,13,1997,73.1
Africa,Egypt,,Cairo,5,14,1997,77.2
Africa,Egypt,,Cairo,5,15,1997,76.8
Africa,Egypt,,Cairo,5,16,1997,85.2
Africa,Egypt,,Cairo,5,17,1997,84.8
Africa,Egypt,,Cairo,5,18,1997,87.2
Africa,Egypt,,Cairo,5,19,1997,78.4
Africa,Egypt,,Cairo,5,20,1997,75.8
Africa,Egypt,,Cairo,5,21,1997,80.3
Africa,Egypt,,Cairo,5,22,1997,79.3
Africa,Egypt,,Cairo,5,23,1997,84.7
Africa,Egypt,,Cairo,5,24,1997,81.8
Africa,Egypt,,Cairo,5,25,1997,78.2
Africa,Egypt,,Cairo,5,26,1997,77.8
Africa,Egypt,,Cairo,5,27,1997,76.0
Africa,Egypt,,Cairo,5,28,1997,76.6
Africa,Egypt,,Cairo,5,29,1997,81.4
Africa,Egypt,,Cairo,5,30,1997,79.5
Africa,Egypt,,Cairo,5,31,1997,80.8
Africa,Egypt,,Cairo,6,1,1997,75.1
Africa,Egypt,,Cairo,6,2,1997,75.1
Africa,Egypt,,Cairo,6,3,1997,74.0
Africa,Egypt,,Cairo,6,4,1997,84.9
Africa,Egypt,,Cairo,6,5,1997,78.9
Africa,Egypt,,Cairo,6,6,1997,81.2
Africa,Egypt,,Cairo,6,7,1997,82.5
Africa,Egypt,,Cairo,6,8,1997,87.4
Africa,Egypt,,Cairo,6,9,1997,75.5
Africa,Egypt,,Cairo,6,10,1997,74.3
Africa,Egypt,,Cairo,6,11,1997,78.0
Africa,Egypt,,Cairo,6,12,1997,78.4
Africa,Egypt,,Cairo,6,13,1997,81.9
Africa,Egypt,,Cairo,6,14,1997,82.1
Africa,Egypt,,Cairo,6,15,1997,82.5
Africa,Egypt,,Cairo,6,16,1997,84.2
Africa,Egypt,,Cairo,6,17,1997,80.7
Africa,Egypt,,Cairo,6,18,1997,83.5
Africa,Egypt,,Cairo,6,19,1997,83.7
Africa,Egypt,,Cairo,6,20,1997,88.0
Africa,Egypt,,Cairo,6,21,1997,89.6
Africa,Egypt,,Cairo,6,22,1997,84.3
Africa,Egypt,,Cairo,6,23,1997,83.0
Africa,Egypt,,Cairo,6,24,1997,85.1
Africa,Egypt,,Cairo,6,25,1997,82.8
Africa,Egypt,,Cairo,6,26,1997,82.1
Africa,Egypt,,Cairo,6,27,1997,83.8
Africa,Egypt,,Cairo,6,28,1997,79.8
Africa,Egypt,,Cairo,6,29,1997,80.6
Africa,Egypt,,Cairo,6,30,1997,83.7
Africa,Egypt,,Cairo,7,1,1997,84.6
Africa,Egypt,,Cairo,7,2,1997,83.8
Africa,Egypt,,Cairo,7,3,1997,85.6
Africa,Egypt,,Cairo,7,4,1997,89.0
Africa,Egypt,,Cairo,7,5,1997,87.9
Africa,Egypt,,Cairo,7,6,1997,86.9
Africa,Egypt,,Cairo,7,7,1997,89.4
Africa,Egypt,,Cairo,7,8,1997,82.5
Africa,Egypt,,Cairo,7,9,1997,80.3
Africa,Egypt,,Cairo,7,10,1997,79.9
Africa,Egypt,,Cairo,7,11,1997,81.9
Africa,Egypt,,Cairo,7,12,1997,84.1
Africa,Egypt,,Cairo,7,13,1997,88.2
Africa,Egypt,,Cairo,7,14,1997,83.9
Africa,Egypt,,Cairo,7,15,1997,79.3
Africa,Egypt,,Cairo,7,16,1997,81.8
Africa,Egypt,,Cairo,7,17,1997,80.1
Africa,Egypt,,Cairo,7,18,1997,82.0
Africa,Egypt,,Cairo,7,19,1997,85.0
Africa,Egypt,,Cairo,7,20,1997,83.2
Africa,Egypt,,Cairo,7,21,1997,85.2
Africa,Egypt,,Cairo,7,22,1997,83.4
Africa,Egypt,,Cairo,7,23,1997,84.3
Africa,Egypt,,Cairo,7,24,1997,82.8
Africa,Egypt,,Cairo,7,25,1997,84.4
Africa,Egypt,,Cairo,7,26,1997,85.6
Africa,Egypt,,Cairo,7,27,1997,86.0
Africa,Egypt,,Cairo,7,28,1997,82.3
Africa,Egypt,,Cairo,7,29,1997,79.6
Africa,Egypt,,Cairo,7,30,1997,81.6
Africa,Egypt,,Cairo,7,31,1997,81.4
Africa,Egypt,,Cairo,8,1,1997,84.4
Africa,Egypt,,Cairo,8,2,1997,84.6
Africa,Egypt,,Cairo,8,3,1997,82.5
Africa,Egypt,,Cairo,8,4,1997,80.8
Africa,Egypt,,Cairo,8,5,1997,79.1
Africa,Egypt,,Cairo,8,6,1997,82.9
Africa,Egypt,,Cairo,8,7,1997,83.9
Africa,Egypt,,Cairo,8,8,1997,85.3
Africa,Egypt,,Cairo,8,9,1997,83.8
Africa,Egypt,,Cairo,8,10,1997,81.6
Africa,Egypt,,Cairo,8,11,1997,84.1
Africa,Egypt,,Cairo,8,12,1997,80.9
Africa,Egypt,,Cairo,8,13,1997,83.0
Africa,Egypt,,Cairo,8,14,1997,82.5
Africa,Egypt,,Cairo,8,15,1997,85.1
Africa,Egypt,,Cairo,8,16,1997,82.1
Africa,Egypt,,Cairo,8,17,1997,79.4
Africa,Egypt,,Cairo,8,18,1997,80.3
Africa,Egypt,,Cairo,8,19,1997,78.9
Africa,Egypt,,Cairo,8,20,1997,77.4
Africa,Egypt,,Cairo,8,21,1997,80.7
Africa,Egypt,,Cairo,8,22,1997,86.4
Africa,Egypt,,Cairo,8,23,1997,85.3
Africa,Egypt,,Cairo,8,24,1997,80.5
Africa,Egypt,,Cairo,8,25,1997,82.2
Africa,Egypt,,Cairo,8,26,1997,78.1
Africa,Egypt,,Cairo,8,27,1997,77.6
Africa,Egypt,,Cairo,8,28,1997,77.3
Africa,Egypt,,Cairo,8,29,1997,80.1
Africa,Egypt,,Cairo,8,30,1997,81.9
Africa,Egypt,,Cairo,8,31,1997,80.7
Africa,Egypt,,Cairo,9,1,1997,79.6
Africa,Egypt,,Cairo,9,2,1997,77.8
Africa,Egypt,,Cairo,9,3,1997,79.2
Africa,Egypt,,Cairo,9,4,1997,81.9
Africa,Egypt,,Cairo,9,5,1997,80.6
Africa,Egypt,,Cairo,9,6,1997,79.8
Africa,Egypt,,Cairo,9,7,1997,78.5
Africa,Egypt,,Cairo,9,8,1997,79.9
Africa,Egypt,,Cairo,9,9,1997,78.7
Africa,Egypt,,Cairo,9,10,1997,75.4
Africa,Egypt,,Cairo,9,11,1997,78.4
Africa,Egypt,,Cairo,9,12,1997,80.9
Africa,Egypt,,Cairo,9,13,1997,78.0
Africa,Egypt,,Cairo,9,14,1997,77.8
Africa,Egypt,,Cairo,9,15,1997,80.6
Africa,Egypt,,Cairo,9,16,1997,78.8
Africa,Egypt,,Cairo,9,17,1997,79.8
Africa,Egypt,,Cairo,9,18,1997,76.2
Africa,Egypt,,Cairo,9,19,1997,77.8
Africa,Egypt,,Cairo,9,20,1997,80.1
Africa,Egypt,,Cairo,9,21,1997,79.2
Africa,Egypt,,Cairo,9,22,1997,78.3
Africa,Egypt,,Cairo,9,23,1997,75.1
Africa,Egypt,,Cairo,9,24,1997,76.6
Africa,Egypt,,Cairo,9,25,1997,76.2
Africa,Egypt,,Cairo,9,26,1997,84.8
Africa,Egypt,,Cairo,9,27,1997,79.1
Africa,Egypt,,Cairo,9,28,1997,75.7
Africa,Egypt,,Cairo,9,29,1997,76.1
Africa,Egypt,,Cairo,9,30,1997,73.4
Africa,Egypt,,Cairo,10,1,1997,73.4
Africa,Egypt,,Cairo,10,2,1997,75.4
Africa,Egypt,,Cairo,10,3,1997,77.7
Africa,Egypt,,Cairo,10,4,1997,81.3
Africa,Egypt,,Cairo,10,5,1997,81.7
Africa,Egypt,,Cairo,10,6,1997,74.2
Africa,Egypt,,Cairo,10,7,1997,70.7
Africa,Egypt,,Cairo,10,8,1997,74.1
Africa,Egypt,,Cairo,10,9,1997,75.1
Africa,Egypt,,Cairo,10,10,1997,77.2
Africa,Egypt,,Cairo,10,11,1997,75.2
Africa,Egypt,,Cairo,10,12,1997,76.9
Africa,Egypt,,Cairo,10,13,1997,80.8
Africa,Egypt,,Cairo,10,14,1997,78.8
Africa,Egypt,,Cairo,10,15,1997,81.7
Africa,Egypt,,Cairo,10,16,1997,78.1
Africa,Egypt,,Cairo,10,17,1997,76.0
Africa,Egypt,,Cairo,10,18,1997,72.5
Africa,Egypt,,Cairo,10,19,1997,69.4
Africa,Egypt,,Cairo,10,20,1997,71.1
Africa,Egypt,,Cairo,10,21,1997,67.4
Africa,Egypt,,Cairo,10,22,1997,69.0
Africa,Egypt,,Cairo,10,23,1997,71.6
Africa,Egypt,,Cairo,10,24,1997,77.1
Africa,Egypt,,Cairo,10,25,1997,75.4
Africa,Egypt,,Cairo,10,26,1997,78.2
Africa,Egypt,,Cairo,10,27,1997,73.9
Africa,Egypt,,Cairo,10,28,1997,72.1
Africa,Egypt,,Cairo,10,29,1997,70.1
Africa,Egypt,,Cairo,10,30,1997,69.9
Africa,Egypt,,Cairo,10,31,1997,70.7
Africa,Egypt,,Cairo,11,1,1997,72.1
Africa,Egypt,,Cairo,11,2,1997,73.5
Africa,Egypt,,Cairo,11,3,1997,69.6
Africa,Egypt,,Cairo,11,4,1997,68.0
Africa,Egypt,,Cairo,11,5,1997,71.9
Africa,Egypt,,Cairo,11,6,1997,67.5
Africa,Egypt,,Cairo,11,7,1997,67.7
Africa,Egypt,,Cairo,11,8,1997,67.2
Africa,Egypt,,Cairo,11,9,1997,71.7
Africa,Egypt,,Cairo,11,10,1997,67.5
Africa,Egypt,,Cairo,11,11,1997,65.4
Africa,Egypt,,Cairo,11,12,1997,66.3
Africa,Egypt,,Cairo,11,13,1997,69.0
Africa,Egypt,,Cairo,11,14,1997,67.9
Africa,Egypt,,Cairo,11,15,1997,67.4
Africa,Egypt,,Cairo,11,16,1997,68.7
Africa,Egypt,,Cairo,11,17,1997,67.7
Africa,Egypt,,Cairo,11,18,1997,67.7
Africa,Egypt,,Cairo,11,19,1997,69.8
Africa,Egypt,,Cairo,11,20,1997,62.9
Africa,Egypt,,Cairo,11,21,1997,68.3
Africa,Egypt,,Cairo,11,22,1997,65.0
Africa,Egypt,,Cairo,11,23,1997,66.9
Africa,Egypt,,Cairo,11,24,1997,68.1
Africa,Egypt,,Cairo,11,25,1997,65.0
Africa,Egypt,,Cairo,11,26,1997,68.4
Africa,Egypt,,Cairo,11,27,1997,64.4
Africa,Egypt,,Cairo,11,28,1997,67.4
Africa,Egypt,,Cairo,11,29,1997,65.4
Africa,Egypt,,Cairo,11,30,1997,65.0
Africa,Egypt,,Cairo,12,1,1997,66.2
Africa,Egypt,,Cairo,12,2,1997,65.8
Africa,Egypt,,Cairo,12,3,1997,62.0
Africa,Egypt,,Cairo,12,4,1997,59.6
Africa,Egypt,,Cairo,12,5,1997,60.7
Africa,Egypt,,Cairo,12,6,1997,60.4
Africa,Egypt,,Cairo,12,7,1997,67.1
Africa,Egypt,,Cairo,12,8,1997,64.4
Africa,Egypt,,Cairo,12,9,1997,59.7
